probability sample: 1,probability sample: 2,probability sample: 3,probability sample: 4,GameID,Home Team Result
0.5937368520180959,0.6830348794345864,0.8460118201251889,0.9745758662260148,2009091300,W
0.6526111087611816,0.6946397714238989,0.4364291824773126,0.7992962233958683,2009091301,W
0.6899788252193091,0.06454856513384533,0.009875819687013676,0.004391009402745129,2009091302,L
0.5002476243758627,0.4625942446695545,0.309535349550262,0.056679756981825376,2009091304,L
0.4845810813636622,0.4042885193380504,0.06924703886562866,0.04786096623245447,2009091305,L
0.4546627224652141,0.5006852864740639,0.6483463742333041,0.6193989839848046,2009091306,W
0.8263822452281537,0.766151245583281,0.902455102841916,0.9727128143120604,2009091307,W
0.5358028981443459,0.5851622808917898,0.1416033530408464,0.061920154483891536,2009091308,L
0.3741455104546312,0.3898108632309949,0.3748759017897099,0.4190945885224794,2009091309,L
0.4684054485059343,0.8606582838779447,0.506952240132975,0.7300793700575199,2009091310,L
0.41435952941667104,0.6218018174379001,0.8937300706509725,0.9994833710197568,2009091311,W
0.461980335738732,0.4503228805739182,0.4367805051408761,0.38083141231832496,2009091312,W
0.5983983836247107,0.4277995081987807,0.4945064869041841,0.2012456180265044,2009091400,W
0.6164739956323955,0.596441110603879,0.5610938803442665,0.4620339786730552,2009091401,L
0.4796896154994189,0.4854124993095582,0.8088554019868641,0.9074312022420292,2009092000,W
0.5848054026937325,0.7028407409273908,0.25734795317002074,0.05725625937695322,2009092001,L
0.3271113224961982,0.6929421846600978,0.3955951414521234,0.1281267990063788,2009092002,L
0.4067385961298337,0.4091997157459532,0.13399636663450976,0.2701016449129437,2009092003,L
0.5738857246489955,0.5332725838949879,0.4781952760264519,0.34358078444272444,2009092004,L
0.42508369951284897,0.4319264394238712,0.5889159468469429,0.8171521966862583,2009092005,W
0.6665846532240662,0.4387904231453455,0.6224755671629959,0.5146996372342894,2009092007,L
0.6198190592991063,0.5681286407217936,0.6166320188704703,0.6100056658125099,2009092008,W
0.6379825698463324,0.8219868830879752,0.5691759446243949,0.9169678996273728,2009092009,W
0.6224060699863978,0.7903573694651588,0.764602743046135,0.9304667049016742,2009092010,W
0.3391322296972603,0.2530892876713111,0.5155601379147005,0.3967734034769573,2009092011,W
0.6121153791642369,0.644687016884292,0.7809538731950308,0.9921153793263078,2009092012,W
0.6009423364738196,0.3547821257683408,0.1803948719599251,0.3916362425726001,2009092013,L
0.7685585804539854,0.897693934262358,0.9977436001618384,0.9997575781935,2009092700,W
0.4303555810391568,0.2070599785492737,0.3023132261456063,0.21875065482919032,2009092701,W
0.3870880386895517,0.8178876228983019,0.6581740437899728,0.8448233519992633,2009092702,W
0.4162420293608289,0.5091594504166346,0.49278859491628707,0.1806214950991284,2009092703,L
0.7841137857002398,0.5344571700084672,0.7715363017553346,0.8546838553519992,2009092704,W
0.4840499823843069,0.4752411662280128,0.6828380024467708,0.9554261525607344,2009092705,W
0.6226427789357106,0.8602803965998066,0.9482233416536352,0.9956437497249884,2009092706,W
0.3908564278467631,0.13911350969118455,0.382189927708385,0.0724604095271702,2009092707,L
0.3055562797052317,0.10142762073168207,0.05367566389548384,0.009001849046806452,2009092708,L
0.3622079261472488,0.4922022510392132,0.27554821709256005,0.10102168679223444,2009092709,L
0.6097342681425619,0.8374794522951889,0.31432194093290555,0.604806086131197,2009092710,L
0.8632792544286327,0.6963204184676262,0.3308475404585987,0.8384380196950056,2009092711,W
0.3315676759730344,0.22683429194912705,0.08536598899182782,0.007336820104027364,2009092712,L
0.4135558763295832,0.6211772312646107,0.3712748427862521,0.9003429150716287,2009092713,W
0.5008042394174702,0.256601587315748,0.11061697713166996,0.03074792170914313,2009092714,L
0.4023411580217031,0.5009714903103213,0.4773599038815647,0.8537324317416671,2009092800,W
0.4688805711189621,0.8074063777091036,0.8346448334329082,0.9350249873080264,2009100400,W
0.6179152680440751,0.918374027308722,0.9739426764990222,0.9932964131189788,2009100402,W
0.6605648684422469,0.784103634439504,0.9968047596180476,0.9999898239178656,2009100403,W
0.7318701076620339,0.8785325827419302,0.987666774466386,0.9704922626947182,2009100404,W
0.409376331683481,0.10927431944832132,0.045240597456625085,0.047695277467112114,2009100405,L
0.4999550085846732,0.5958423226480707,0.7789161277906074,0.8341575479117626,2009100406,W
0.235565361959742,0.3073059973633129,0.3484056508648005,0.5804727438569018,2009100407,W
0.5904338298265227,0.7486432597542506,0.9928236638820078,0.9551702316069433,2009100408,W
0.5738611658386694,0.7466633527160615,0.518059173703534,0.6459679811507355,2009100409,W
0.3744105352565925,0.34323378719945896,0.39903788937010143,0.5505496378535163,2009100410,W
0.3959640257057644,0.5454135802344351,0.42428160004849175,0.9602002209495178,2009100411,W
0.7864631012951772,0.9079448140719558,0.9956998444506044,0.9989059696457496,2009100412,W
0.5819410252965278,0.5915703777000776,0.8942564723245591,0.9649891634919784,2009100500,W
0.525414683938538,0.4893227256448411,0.5827066569190018,0.4526211418810109,2009101100,L
0.26505459152004895,0.28435126235112107,0.19643225515633836,0.5598166785750414,2009101102,W
0.4321911146059935,0.23631717935887275,0.1543859563445038,0.06437827431408083,2009101103,L
0.6077018059538644,0.9987298003107078,0.9999693832781208,0.9999976315148308,2009101105,W
0.5942395822738543,0.7647533400733287,0.968853935376155,0.9839544244209107,2009101106,W
0.11882174471970045,0.11516143975141567,0.02281319294742989,0.005644116124109381,2009101107,L
0.17854743472597767,0.3839754544387516,0.000649525573306331,8.15553049909782e-06,2009101108,L
0.7352798571755714,0.7361157038843859,0.9333757004243756,0.6343026451925498,2009101109,W
0.6339799593564582,0.7521756122776668,0.99978622793595,0.9999990137868264,2009101111,W
0.27860165472037435,0.3482166813349954,0.07681434275708564,0.010482332243306523,2009101112,L
0.7329609893441026,0.5308719556931215,0.4633741321334634,0.6258206506609201,2009101200,W
0.5742013700438109,0.2667013727952893,0.3411675257518442,0.04623340672375409,2009101800,L
0.8677286561427741,0.9147052857516591,0.9883730109620944,0.9991318475017424,2009101801,W
0.5845433525985311,0.8691722778389747,0.9716526331595068,0.9954192457702992,2009101804,W
0.4356551916946991,0.7190383478664444,0.8008428378729098,0.9430451337187146,2009101805,W
0.7091700522186923,0.4008926001720021,0.3570908470456409,0.39256953164871855,2009101806,L
0.5061996045037493,0.39999295669446,0.3879380910919804,0.460711489373058,2009101807,L
0.38169600448617536,0.7445639984010262,0.662097328938445,0.6563179624551446,2009101808,W
0.39251928258137225,0.06778631029472018,0.12295597073523155,0.010604843834464028,2009101809,L
0.5412086426366135,0.9962444286065424,0.999999999994891,0.9999999999979796,2009101810,W
0.3876212914779097,0.4280570427683091,0.6473641481467135,0.5880902733068916,2009101812,W
0.6839355985709966,0.5318539648288124,0.6497173753288388,0.2708625824347481,2009101900,L
0.6452614321446134,0.9853565514890824,0.9997782720284382,0.9999996417343736,2009102500,W
0.4086710253263353,0.3356558869251273,0.017935022510255142,0.0014318102222832252,2009102501,L
0.5178959779326275,0.8621237211966755,0.9091014838842996,0.8296234860383487,2009102502,W
0.27870960967887026,0.07463823620103971,0.09730595438794656,0.0007351468032630174,2009102503,L
0.5251018072602921,0.4856647271950429,0.6546532228767532,0.4617591178907824,2009102504,W
0.3134869973508155,0.1531231273917294,0.10204497114270987,0.0052459980036499996,2009102505,L
0.2870639021784819,0.05197995710267924,0.015260241655077887,0.0016558358167850509,2009102506,L
0.5264693289941869,0.3396596985590544,0.4289418835288572,0.09943089448788517,2009102507,L
0.2300148331548158,0.07774174630673536,0.004216396262087252,6.991168153724913e-06,2009102508,L
0.3165119200292662,0.2775084817095369,0.7389785070421342,0.9593477773632136,2009102509,W
0.6691690639554075,0.9183457073391139,0.8396323714002926,0.30705749608626354,2009102510,L
0.4926450905404816,0.6495842257049107,0.272306384678911,0.11026009816420768,2009102511,L
0.5752825948620491,0.733805315369336,0.8108794486424822,0.97487689276196,2009110100,W
0.4880934406182397,0.5381321967003008,0.4953454917667922,0.03345722909428417,2009110101,L
0.5495989922336353,0.7723061852998127,0.8527914302067767,0.9857602369031429,2009110102,W
0.3871219314694626,0.7559152295113241,0.8756258084985539,0.9902843911329432,2009110103,W
0.3752301100999325,0.3520491461877605,0.08486526155425826,0.3732464589251177,2009110104,L
0.4429318515216811,0.10702197577900607,0.109418439752408,0.4440299625713233,2009110105,L
0.2487809964550011,0.5124821284424722,0.4207077076275341,0.6902425077199726,2009110106,W
0.5611334715950107,0.5687862920924132,0.17439947286204827,0.19660858107138468,2009110107,L
0.8110870695200423,0.6386394565046096,0.8294708452084504,0.8429905349299845,2009110108,W
0.5247865974235171,0.8830606034901926,0.8189813394271968,0.9767290863307476,2009110109,W
0.3795509598746336,0.0506454184744551,0.09913924976263168,0.20421533739813244,2009110110,L
0.8248835797702843,0.8898288007873713,0.9815012619952798,0.9982127863342743,2009110111,W
0.3936440905846766,0.5487923573004744,0.6587322492969647,0.7109899775970518,2009110200,W
0.8094106783818478,0.8206460020401961,0.928226298991786,0.9057812211171103,2009110800,W
0.3867386265039595,0.12776780067232651,0.013477262790596745,0.07985009595024463,2009110801,L
0.6564801209294893,0.9147889736850476,0.941669556722073,0.7894236978451432,2009110802,W
0.475192304473483,0.6189908889707476,0.7963354383281167,0.9304670758340222,2009110804,W
0.6022332534132151,0.6505238623954244,0.5960545771402304,0.7301172728702425,2009110805,W
0.16097918857630403,0.10154989049988317,0.23923661148549305,0.6278396864892506,2009110807,W
0.3752535621344987,0.22975368522993034,0.3962247005627584,0.8001858708454914,2009110808,W
0.4578255259991225,0.37467195130898495,0.3996417135404677,0.5513418580212623,2009110809,L
0.4361893707304443,0.5876236696761484,0.643214437265877,0.4994129157224202,2009110810,L
0.26220732278841896,0.3880449094724557,0.61433720348089,0.3095184425694376,2009110811,L
0.6737979001947428,0.4181153683839988,0.17391646113853487,0.07673701369527686,2009110900,L
0.517466420792179,0.6404093977481169,0.8746072594643656,0.7527505218735763,2009111501,W
0.5370839471270779,0.8209081099001763,0.6751758496122221,0.9596318538602115,2009111502,W
0.5768701564476933,0.5105903786548724,0.3789631924634521,0.3871777662800262,2009111504,L
0.3249267736549138,0.6232804224521007,0.5706816463789083,0.8804987917196051,2009111506,W
0.8133341873801503,0.3865615409428093,0.5265020578981632,0.22487394116488454,2009111508,L
0.5850378425232509,0.15246499998601082,0.5853129470142229,0.8314198925754865,2009111509,W
0.5943378978958901,0.5176393177809391,0.6710583062932254,0.9293923755725462,2009111510,W
0.6873654721595289,0.1107348433033074,0.1238881795669694,0.06535666602312662,2009111512,W
0.4146619147932029,0.5714747940352112,0.09446958871561227,0.029983881860336407,2009111600,L
0.5549255840406615,0.4839889843111933,0.2048233373602082,0.11529916723404154,2009111900,L
0.3797636692352567,0.5757699685080195,0.5474204029133538,0.34413671900312115,2009112200,L
0.5164921737071904,0.3352387592536339,0.3076599008906027,0.18473884382862327,2009112201,W
0.5560196216801923,0.8553000711499652,0.8833754579838657,0.8894472646132385,2009112203,W
0.5026829597139343,0.555008659735019,0.3893769999003965,0.2945243879277012,2009112204,W
0.5884617573172384,0.7748265342149554,0.9928337292837104,0.9985226012125002,2009112206,W
0.5709203871271217,0.4294174842070282,0.09598176109564424,0.00032903793374403767,2009112208,L
0.6369636629105998,0.21495249966327176,0.056350424202165524,0.1440333572664315,2009112209,L
0.4190556332168268,0.1480440743378666,0.07890170109861537,0.004050526822345635,2009112210,L
0.4390034132331657,0.9844621712329162,0.8784156082373169,0.9420821510743296,2009112211,W
0.395308151883628,0.4794970816162572,0.5886371491198021,0.4687761880339903,2009112213,L
0.6512899501524285,0.5993766126182865,0.4340620904262864,0.4639226671104577,2009112300,L
0.6155678007638961,0.3493802293192547,0.18847887555516984,0.017154683540166644,2009112600,L
0.4841372954084403,0.8775693656684947,0.8929364310305749,0.9559043502079,2009112601,W
0.5930304544319236,0.8540023854009909,0.8899924590099837,0.9883013489750858,2009112602,W
0.5473668286601506,0.2667760076560102,0.38687559392873183,0.4824838262889583,2009112901,W
0.6159442014395579,0.6437310177913196,0.783187766003823,0.884009096434579,2009112902,W
0.6723569944226728,0.8580790067083903,0.772318346686931,0.24078693027229625,2009112903,L
0.44171285195559,0.8065781423264403,0.92152127664962,0.9981908306367808,2009112904,W
0.3260379891082503,0.3868955092885135,0.2866427848601178,0.3751166651557513,2009112906,W
0.2642673308277242,0.526744409215222,0.3695873662335599,0.07073911094343255,2009112907,L
0.5523067223597766,0.6208965115312348,0.9442958393590828,0.9953001413280989,2009112909,W
0.592464198683593,0.8039997983088528,0.9295403207373546,0.9677956550107142,2009112910,W
0.4772484496129596,0.7294028796929337,0.8421874115756911,0.9836128329639082,2009113000,W
0.5665688729670602,0.4967487592518262,0.20773815383513616,0.26733773914976,2009120300,L
0.7626753849799317,0.6295182803807351,0.7404684818644475,0.8789471630708215,2009120601,W
0.6583720999426754,0.8066744309903686,0.673809867680393,0.8028342116848698,2009120602,W
0.5569162480857522,0.5270982052892735,0.8868059516535489,0.9248131122583926,2009120603,W
0.5476145981393363,0.845014816124486,0.9069997204133208,0.9715246454972932,2009120604,W
0.7712266228364877,0.8879787704494118,0.913536048394336,0.8315150767500383,2009120605,W
0.3462561538751712,0.202964773976518,0.019455711554361543,0.0014438130581914909,2009120606,L
0.4740443310074083,0.7187572462631769,0.6132086104150652,0.6652029850749666,2009120607,L
0.7017194786457314,0.5775941023787382,0.07059748845162461,0.03437951736724276,2009120609,L
0.3280519257652879,0.6375347051029433,0.8653335309004492,0.9846347192217728,2009120610,W
0.5081732455810696,0.4540187485367678,0.5288043218521205,0.7787308143290076,2009120611,W
0.25576317761742584,0.3324074382767907,0.3407322659414352,0.5016083543160066,2009120613,W
0.5406007367295913,0.7473009906964414,0.9046063473765172,0.8842547505962135,2009120700,W
0.4767890025984088,0.3291603441495891,0.1489048604380397,0.3719749674594328,2009121300,L
0.3866088284615609,0.6866467805746963,0.9947131111792152,0.9999989024774584,2009121301,W
0.1698114133393821,0.1259231489893804,0.4679668127552025,0.10970894183026714,2009121302,L
0.8479141271005103,0.9967225991140192,0.9754094624238128,0.9907820959884512,2009121303,W
0.7951930479966863,0.9672474507118028,0.9040506098158508,0.8362633808812464,2009121304,W
0.4313476439469456,0.15046345439392486,0.21455372280069965,0.464701779324241,2009121305,L
0.5195206542595738,0.7911123868592846,0.9132062307268982,0.961348622793786,2009121307,W
0.5263825095131741,0.22969961363559355,0.4603300541158538,0.7477394790133772,2009121308,W
0.3348017803797391,0.21984953696288856,0.06413371619756297,0.014573904879165944,2009121309,L
0.469495882839897,0.9416218348166788,0.99279787342464,0.9999827869996634,2009121310,W
0.5512817290528936,0.4939503689636788,0.4491297476917873,0.03912689708472901,2009121311,L
0.6619771093374738,0.3843435240988429,0.24124322810617935,0.1911507985769033,2009121312,L
0.17486291258811745,0.2189164285070644,0.3990271127896716,0.12908446620160308,2009121313,L
0.4659135935553994,0.8641287928848493,0.8822535946606958,0.9544517372111948,2009121400,W
0.5834757341486896,0.409163033239785,0.5341627101327581,0.5831659766744368,2009121700,L
0.15913247027685284,0.17273491209159128,0.04975480229636981,0.19515142644265904,2009121900,L
0.6260161861617817,0.8679388533253241,0.997266655117842,0.9941151854173544,2009122000,W
0.6586436926914726,0.3546765132429097,0.0972386482376818,0.10053320240363944,2009122001,L
0.4857079738659878,0.2553556935018265,0.14962190395916686,0.26864146909982184,2009122002,L
0.3213676436677708,0.37228210994483735,0.3376208114793072,0.1036662437842416,2009122003,L
0.43226066973586,0.7899469033257581,0.6849390317461581,0.8085631701505839,2009122004,L
0.6738860120040633,0.8919751555888016,0.8241040273400817,0.9534794970975364,2009122005,W
0.5682260497247691,0.5012800388146943,0.51245682298167,0.5255881063904825,2009122007,L
0.5931945150530578,0.38106382495047786,0.4138548430982088,0.6370919574886854,2009122009,L
0.5917201101615386,0.4400695609950226,0.4904972173459922,0.6691013604450162,2009122010,W
0.5495372915053145,0.5976116597332506,0.19620289405558475,0.027062422595601654,2009122011,L
0.5442697320157245,0.6105770797705097,0.3775473024797024,0.9117616149773468,2009122012,W
0.3849235488353724,0.08228114476665195,0.02171080277729498,3.98485750530142e-06,2009122100,L
0.5973027728313163,0.1820332589885191,0.018779968350197462,0.0008415189583531603,2009122500,L
0.7385453451903357,0.8107530904828859,0.9307752119631658,0.9621329782244322,2009122700,W
0.7503122348220354,0.6213422713265528,0.896467338958655,0.9243830783811794,2009122702,W
0.6372405040979898,0.8404493080373755,0.9997778639084144,0.9999999438540064,2009122703,W
0.4093506209195227,0.0011969200453235687,0.0377643080310085,0.09234871392185208,2009122704,L
0.5394857997785737,0.1199249461169244,0.0007297547869012933,0.0006617549563836383,2009122705,L
0.4599586968481808,0.9049557016234084,0.9819741599091732,0.9999520035650912,2009122706,W
0.5399610174915848,0.7710290452451718,0.8946356281095055,0.5347031200835377,2009122708,W
0.4940888713739881,0.7185404742910828,0.4987086878092965,0.6705597457309168,2009122709,W
0.5523582958589371,0.8241059611387972,0.8872912812551825,0.9530543857536382,2009122710,W
0.3494929378844607,0.5400092159987496,0.7693550820343433,0.9771460079856908,2009122711,W
0.5536107106037125,0.8237035674161066,0.5633093922055585,0.18015462906695034,2009122712,L
0.3118058725286277,0.11106693940343748,0.13897860680611174,0.041788317965989016,2009122713,L
0.6077272364976825,0.5858852891138001,0.9594160508242792,0.9957539381002182,2010010300,W
0.6814186914802448,0.7342394794668057,0.9464516907795408,0.9358946567836156,2010010301,W
0.8203260344241274,0.8463243781139241,0.931429412482838,0.9976220863560008,2010010303,W
0.4524444659091966,0.4325850246522336,0.18018735712548214,0.2299085021113182,2010010304,L
0.7178434717133226,0.5428718506810727,0.1888276829364613,0.1458873674858938,2010010305,W
0.36930398470238596,0.24884950171010525,0.2266398236809708,0.38392432598809706,2010010306,L
0.7577211371437937,0.9239133540617214,0.9999993285819972,0.9999980642638138,2010010307,W
0.8067089687114101,0.8816894137382125,0.9931670752454892,0.9999942771429268,2010010308,W
0.42001305441844106,0.4008798511094295,0.3125137944184153,0.18329622153493447,2010010309,L
0.5661627684269892,0.5695188043138075,0.2454826102637906,0.3638714842258369,2010010310,L
0.3046667985953067,0.04254709652367561,0.0011510704819337472,0.0001858262630671808,2010010311,L
0.3470884260352911,0.3923321949334788,0.3699630026920976,0.07636133913825005,2010010312,L
0.43732864484219575,0.42769229447163015,0.4710849702605802,0.1059568333912363,2010010313,L
0.7291557485082159,0.7788857389083559,0.2995440749452518,0.31897235463674745,2010010314,W
0.3016333664343324,0.5044462757653496,0.50573250134548,0.5295876005916194,2010010315,L
0.6765602762219052,0.5801782328100219,0.6024537818147759,0.5865803996570046,2010090900,W
0.4763675651213472,0.2995497822441349,0.4199010422754978,0.41697514991312457,2010091200,W
0.7988566698844627,0.8972930056337122,0.9664761098183496,0.9846110391526228,2010091202,W
0.5029566693896259,0.7896997828287301,0.7908932384822761,0.9514709419548556,2010091203,W
0.4556836434292066,0.5112382108331144,0.7474028464666118,0.6572171882241584,2010091204,W
0.400695908224834,0.7635090018994505,0.9185494630290024,0.9863914160190218,2010091205,W
0.4041429466492538,0.5258707054789601,0.5403592978590164,0.9507762716186452,2010091206,W
0.6621030444793851,0.4380434697272287,0.569200071959097,0.5554743211582501,2010091207,W
0.6042446736839289,0.4504095379307483,0.1042594110061155,0.2663135529231671,2010091210,L
0.4570360838260352,0.2738810180039546,0.949315874413646,0.9974501144520744,2010091211,W
0.558647910941071,0.5879739597852982,0.5662829026770677,0.27293479871683024,2010091212,L
0.4911027597575882,0.6468289247270341,0.3316830859422486,0.3291705621050962,2010091300,L
0.4803071142441165,0.6524532477554299,0.8850176958821399,0.6263228974555258,2010091301,W
0.6710541496546828,0.6660175482373066,0.9051202944902712,0.9998620910681258,2010091901,W
0.3618708612866327,0.41614813017595786,0.18890640800311892,0.3887157947413047,2010091902,L
0.4312600942519221,0.6860526150246355,0.5806028224470922,0.5465958954818312,2010091903,L
0.4924398620603371,0.19483582750876416,0.1958899109021992,0.057461010886006074,2010091904,L
0.4307132386837731,0.6391822964845648,0.3304624321312015,0.3925820710541587,2010091905,L
0.3467631412218444,0.7723215382049834,0.22403263738345136,0.08564406990587115,2010091906,L
0.7671623968098591,0.8237464982733098,0.9983304080211909,0.9998724597772738,2010091907,W
0.3608181732077673,0.31941551678402513,0.1344048838328845,0.10426656409267884,2010091908,L
0.4598988346305309,0.8512458702752965,0.9005619987286594,0.9886470437381945,2010091909,W
0.4867549359701627,0.2540239413076192,0.6509053184039929,0.8804051786228863,2010091910,W
0.5270434974014825,0.41488883511136176,0.4769413129592245,0.916375932064962,2010091911,W
0.4682482412007154,0.6226022122444241,0.5594017046411838,0.4265413229717596,2010091912,W
0.6136375374337024,0.8690401997293983,0.9485348436033652,0.9997954587041786,2010091913,W
0.7681702967846565,0.9407834811424934,0.931271668658999,0.9958776868547314,2010091914,W
0.560012257619022,0.2619119727831996,0.18513681289779285,0.11046653044025066,2010092600,L
0.3787091157541308,0.2429958477445288,0.3659723652781536,0.09285850951220967,2010092601,L
0.3826809192422971,0.16650129868254793,0.02912914600855452,6.7095057826316315e-06,2010092602,L
0.5418492231985301,0.3654069617491613,0.6289974901432783,0.9438569310347168,2010092603,W
0.4028534467391069,0.6775066906204619,0.5726696019188857,0.8226694903567195,2010092604,W
0.5445878361828108,0.6224714402764103,0.7527027586563919,0.9422717033970855,2010092605,W
0.8757819759926939,0.5355418510691713,0.5810073035799773,0.8898578791897801,2010092607,W
0.5981708800941187,0.532477028116382,0.3255500482070697,0.010561640884326208,2010092608,L
0.4657343163935381,0.28964628295520695,0.15977728103181044,0.0010041604303210327,2010092610,L
0.4633555166008359,0.2196321246145096,0.31623542123652104,0.10963887012256568,2010092611,L
0.4530228841014006,0.4862220645943437,0.8073517454564997,0.6222224986415124,2010092613,W
0.3069967360490823,0.2826800077632715,0.40731976603000497,0.3692491976700839,2010092614,L
0.4032953906462696,0.19999324557624176,0.2909219340724009,0.408468262857596,2010092700,W
0.19666667211530808,0.13587385306905295,0.09707240238179048,0.00120953613433461,2010100300,L
0.5019408376248161,0.6848899695157079,0.8998860785564775,0.5813715315521185,2010100301,W
0.404903604479945,0.4859542796063019,0.3607497651707734,0.5413685148658945,2010100302,L
0.4078047750272696,0.5484057186622595,0.6334603077762764,0.5297688814091961,2010100303,L
0.6183515064715421,0.7313814136425045,0.8815879006640046,0.39935821786963305,2010100304,W
0.4368637276462668,0.4559428671410185,0.5253493783774432,0.4583944064955894,2010100305,W
0.635586805382547,0.4795000985829847,0.2856269733438745,0.6038517149305191,2010100306,W
0.5493721520891061,0.6513275166458342,0.9142771132006255,0.9629419545074018,2010100307,W
0.4243543019192868,0.40584223640086825,0.15701712293588455,0.22685068280212994,2010100309,L
0.5676771529439001,0.7833585986484204,0.9939908525518186,0.9999636254246876,2010100311,W
